t;AMPAR;AMPAR_bulk;AMPAR_P831;AMPAR_P845;AMPAR_P845_P831;Anchor;J__01_AMPAR_Transport;J__02_AMPAR_Phospho845;J__03_AMPAR_P845_Dephospho;J__04_AMPAR_P831_Phospho845;J__05_AMPAR_P831_P45_Dephospho;J__06_AMPAR_P845_int;J__07_AMPAR_P845_P831_int;J__08_mAMPAR_P845_Phospho831;J__09_mAMPAR_P845_P831_Dephospho831;J__10_mAMPAR_Phospho845;J__11_mAMPAR_P845_Dephospho845;J__12_mAMPAR_sep;J__13_mAMPAR_P845_P831_Dephospho845;J__14_mAMPAR_Phospho831;J__15_mAMPAR_P831_Dephospho831;J__16_mAMPAR_P831_Phospho845;J__17_mAMPAR_P831_sep;mAMPAR;mAMPAR_P831;mAMPAR_p845;mAMPAR_p845_p831;PKA;PP1
1474.0;3.591783558971586E-6;1.9998E-4;7.570817750098743E-7;5.850396741851788E-8;1.3306118129371208E-8;733.4135054069467;7.856441028413534E-9;1.0642588163008986E-7;9.436121996372E-8;2.2432631297362892E-8;2.1461479932634246E-8;4.3568518093252434E-7;3.488007187826697E-8;2.5968584533825406E-7;2.006095950154722E-7;4.201836854348679E-7;7.669367806398077E-7;1.5220377161491823E-7;2.006095950154722E-7;4.201836854348679E-7;3.828917546784103E-7;1.296472557416629E-7;4.6962198654584035E-8;3.8050942903729556E-4;1.1740549663646008E-4;2.3516565119968013E-4;6.15124765144088E-5;0.018519;0.24999999999999997
1476.0;3.5917947824930456E-6;1.9998E-4;7.577393511078713E-7;5.850896928408293E-8;1.3317069163467236E-8;733.4135048645356;7.845217506954058E-9;1.0642621418688305E-7;9.436928748577975E-8;2.2452115532306284E-8;2.1479142889336726E-8;4.354059236131916E-7;3.4946136121247834E-8;2.5975173561761103E-7;2.0075946845217563E-7;4.2053074306127597E-7;7.671313748186015E-7;1.5232948729941226E-7;2.0075946845217563E-7;4.2053074306127597E-7;3.8329125068042683E-7;1.2978252563476918E-7;4.701119760157749E-8;3.808237182485306E-4;1.1752799400394373E-4;2.352253200917434E-4;6.155843198033209E-5;0.018519;0.24999999999999997
1478.0;3.5918059899154144E-6;1.9998E-4;7.583959984078089E-7;5.851396397746164E-8;1.3328004722455656E-8;733.4135043229;7.834010084585212E-9;1.0642654626665465E-7;9.437734343980112E-8;2.2471572246595948E-8;2.1496780886189133E-8;4.351270667083726E-7;3.5012107482785236E-8;2.5981753141844846E-7;2.0090912990549914E-7;4.208773024977587E-7;7.673256899727521E-7;1.524550225239171E-7;2.0090912990549914E-7;4.208773024977587E-7;3.836901806844787E-7;1.299176038810939E-7;4.7060127128286995E-8;3.811375563097927E-4;1.1765031782071748E-4;2.352849034260584E-4;6.16043224462683E-5;0.018519;0.24999999999999997
1480.0;3.5918171812625705E-6;1.9998E-4;7.590517181865588E-7;5.851895150933067E-8;1.3338924827651712E-8;733.4135037820386;7.822818737429139E-9;1.0642687787011221E-7;9.438538784300451E-8;2.249100147806613E-8;2.1514393957570872E-8;4.348486096220092E-7;3.5077986088192826E-8;2.598832328814084E-7;2.0105857966849654E-7;4.212233644765427E-7;7.675197265176219E-7;1.5258037755366594E-7;2.0105857966849654E-7;4.212233644765427E-7;3.840885454527209E-7;1.3005249073869977E-7;4.710898732819039E-8;3.8145094388416487E-4;1.1777246832047597E-4;2.353444013299874E-4;6.165014800207543E-5;0.018519;0.24999999999999997
1482.0;3.5918283565583476E-6;1.9998E-4;7.597065117192622E-7;5.8523931890345424E-8;1.3349829500341568E-8;733.41350324195;7.811643441652024E-9;1.0642720899796189E-7;9.439342071257608E-8;2.2510403264499776E-8;2.1531982137814492E-8;4.3457055175922257E-7;3.51437720626247E-8;2.599488401468536E-7;2.012078180338175E-7;4.215689297286369E-7;7.677134848677476E-7;1.5270555265345093E-7;2.012078180338175E-7;4.215689297286369E-7;3.844863457467291E-7;1.3018718646545362E-7;4.7157778294694495E-8;3.817638816336273E-4;1.1789444573673624E-4;2.3540381393063984E-4;6.169590873748753E-5;0.018519;0.24999999999999997
1484.0;3.5918395158265343E-6;1.9998E-4;7.603603802793334E-7;5.852890513114028E-8;1.3360718761782382E-8;733.4135027026335;7.800484173465372E-9;1.0642753965090856E-7;9.440144206566804E-8;2.252977764362868E-8;2.1549545461205722E-8;4.342928925263171E-7;3.5209465531075074E-8;2.600143533548692E-7;2.013568452937083E-7;4.2191399898383533E-7;7.679069654368463E-7;1.5283054808762408E-7;2.013568452937083E-7;4.2191399898383533E-7;3.8488358232749445E-7;1.3032169131902433E-7;4.720650012113447E-8;3.820763702190602E-4;1.1801625030283617E-4;2.3546314135487352E-4;6.174160474211498E-5;0.018519;0.24999999999999997
1486.0;3.591850659090874E-6;1.9998E-4;7.610133251384651E-7;5.853387124232865E-8;1.3371592633202388E-8;733.4135021640876;7.789340909125578E-9;1.0642786982965573E-7;9.440945191939877E-8;2.254912465313362E-8;2.1567083961983653E-8;4.340156313307658E-7;3.527506661837945E-8;2.600797726452636E-7;2.0150566174001287E-7;4.2225857297072075E-7;7.68100168637818E-7;1.5295536412009872E-7;2.0150566174001287E-7;4.2225857297072075E-7;3.8528025595541933E-7;1.3045600555688126E-7;4.7255152900773215E-8;3.8238841030024674E-4;1.1813788225193303E-4;2.3552238372929598E-4;6.178723610544479E-5;0.018519;0.24999999999999997
1488.0;3.591861786375066E-6;1.9998E-4;7.616653475666331E-7;5.8538830234503054E-8;1.3382451135800971E-8;733.4135016263115;7.778213624933507E-9;1.0642819953490565E-7;9.4417450290853E-8;2.25684443306445E-8;2.158459767434084E-8;4.3373876758120785E-7;3.5340575449214837E-8;2.601450981575707E-7;2.0165426766417426E-7;4.2260265241666765E-7;7.682930948827512E-7;1.5308000101435043E-7;2.0165426766417426E-7;4.2260265241666765E-7;3.8567636739031167E-7;1.3059012943629277E-7;4.730373672680076E-8;3.8270000253587606E-4;1.182593418170019E-4;2.3558154118026575E-4;6.183280291684103E-5;0.018519;0.24999999999999997
1490.0;3.591872897702765E-6;1.9998E-4;7.623164488321009E-7;5.854378211823526E-8;1.3393294290748755E-8;733.4135010893041;7.767102297234494E-9;1.064285287673592E-7;9.442543719708196E-8;2.2587736713740486E-8;2.160208663242346E-8;4.3346230068744304E-7;3.540599214810026E-8;2.602103300310506E-7;2.0180266335723545E-7;4.229462380478458E-7;7.684857445829265E-7;1.5320445903341846E-7;2.0180266335723545E-7;4.229462380478458E-7;3.8607191739138077E-7;1.3072406321432426E-7;4.7352251692333705E-8;3.8301114758354613E-4;1.1838062923083425E-4;2.3564061383389375E-4;6.187830526554512E-5;0.018519;0.24999999999999997
1492.0;3.591883993097582E-6;1.9998E-4;7.629666302014238E-7;5.854872690407642E-8;1.340412211918767E-8;733.4135005530642;7.756006902417496E-9;1.0642885752771601E-7;9.44334126551036E-8;2.260700183995013E-8;2.16195508703314E-8;4.331862300604239E-7;3.547131683939689E-8;2.602754684046913E-7;2.019508491098404E-7;4.2328933058922257E-7;7.68678118148821E-7;1.5332873843990657E-7;2.019508491098404E-7;4.2328933058922257E-7;3.864669067172321E-7;1.308578071478369E-7;4.7400697890414595E-8;3.833218460997664E-4;1.1850174472603648E-4;2.356996018160444E-4;6.192374324067614E-5;0.018519;0.24999999999999997
1494.0;3.5918950725830837E-6;1.9998E-4;7.636158929394544E-7;5.8553664602557125E-8;1.3414934642231028E-8;733.4135000175905;7.744927416915937E-9;1.0642918581667432E-7;9.44413766819028E-8;2.2626239746751542E-8;2.163699042211839E-8;4.329105551122505E-7;3.553654964730802E-8;2.603405134172102E-7;2.0209882521223537E-7;4.23631930764567E-7;7.688702159901118E-7;1.534528394959844E-7;2.0209882521223537E-7;4.23631930764567E-7;3.8686133612586294E-7;1.309913614934858E-7;4.744907541401139E-8;3.83632098739961E-4;1.1862268853502848E-4;2.357585052523369E-4;6.19691169312312E-5;0.018519;0.24999999999999997
1496.0;3.5919061361827928E-6;1.9998E-4;7.642642383093462E-7;5.85585952241875E-8;1.3425731880963607E-8;733.4134994828823;7.733863817206867E-9;1.0642951363493113E-7;9.444932929443129E-8;2.2645450471572464E-8;2.165440532179214E-8;4.326352752561663E-7;3.560169069588089E-8;2.6040546520705503E-7;2.0224659195426967E-7;4.2397403929645236E-7;7.690620385156807E-7;1.535767624633885E-7;2.0224659195426967E-7;4.2397403929645236E-7;3.8725520637465783E-7;1.3112472650771869E-7;4.74973843560169E-8;3.8394190615847123E-4;1.1874346089004225E-4;2.358173242681466E-4;6.20144264260857E-5;0.018519;0.24999999999999997
1498.0;3.591917183920189E-6;1.9998E-4;7.649116675725584E-7;5.8563518779457406E-8;1.3436513856441726E-8;733.4134989489381;7.722816079810531E-9;1.0642984098318217E-7;9.445727050960828E-8;2.2664634051790464E-8;2.1671795603314455E-8;4.3236038990655106E-7;3.5666740109006345E-8;2.604703239124058E-7;2.0239414962539687E-7;4.243156569062598E-7;7.692535861336178E-7;1.537005076034235E-7;2.0239414962539687E-7;4.243156569062598E-7;3.8764851822038376E-7;1.3125790244677416E-7;4.7545624809248204E-8;3.8425126900855876E-4;1.188640620231205E-4;2.358760589886061E-4;6.205967181399373E-5;0.018519;0.24999999999999997
1500.0;3.5919282158187084E-6;1.9998E-4;7.655581819888602E-7;5.856843527883637E-8;1.3447280589693301E-8;733.4134984157572;7.711784181291223E-9;1.0643016786212188E-7;9.446520034432003E-8;2.268379052473301E-8;2.168916130060133E-8;4.3208589847891364E-7;3.5731698010418116E-8;2.605350896711757E-7;2.0254149851467587E-7;4.246567843141809E-7;7.694448592512256E-7;1.5382407517696323E-7;2.0254149851467587E-7;4.246567843141809E-7;3.880412724191862E-7;1.3139088956668035E-7;4.7593796866446126E-8;3.8456018794240805E-4;1.1898449216611531E-4;2.359347095386064E-4;6.21048531835883E-5;0.018519;0.24999999999999997
1502.0;3.5919392319017436E-6;1.9998E-4;7.662037828163351E-7;5.857334473277386E-8;1.3458032101717942E-8;733.4134978833383;7.70076809825601E-9;1.0643049427244334E-7;9.447311881542056E-8;2.2702919927677636E-8;2.170650244752311E-8;4.318118003898887E-7;3.5796564523695556E-8;2.605997626210124E-7;2.0268863891077168E-7;4.249974222392207E-7;7.696358582750231E-7;1.5394746544445175E-7;2.0268863891077168E-7;4.249974222392207E-7;3.88433469726584E-7;1.3152368812325334E-7;4.764190062027471E-8;3.848686636111294E-4;1.1910475155068676E-4;2.359932760427983E-4;6.214997062338172E-5;0.018519;0.24999999999999997
1504.0;3.5919502321926445E-6;1.9998E-4;7.668484713113856E-7;5.857824715169927E-8;1.346876841348701E-8;733.4134973516801;7.689767807355158E-9;1.0643082021483844E-7;9.448102593973145E-8;2.2722022297852065E-8;2.1723819077904567E-8;4.315380950572309E-7;3.586133977226195E-8;2.6066434289929984E-7;2.0283557110195665E-7;4.2533757139920165E-7;7.698265836107487E-7;1.5407067866590467E-7;2.0283557110195665E-7;4.2533757139920165E-7;3.8882511089746594E-7;1.3165629837209582E-7;4.768993616332064E-8;3.8517669666476167E-4;1.1922484040830161E-4;2.360517586255934E-4;6.219502422176585E-5;0.018519;0.24999999999999997
1506.0;3.5919612167147184E-6;1.9998E-4;7.674922487287365E-7;5.858314254602207E-8;1.3479489545943689E-8;733.4134968207819;7.678783285281285E-9;1.0643114568999777E-7;9.448892173404212E-8;2.2741097672434307E-8;2.1741111225525042E-8;4.312647818998095E-7;3.592602387938601E-8;2.607288306431587E-7;2.029822953761114E-7;4.256772325107657E-7;7.700170356633656E-7;1.5419371510091006E-7;2.029822953761114E-7;4.256772325107657E-7;3.8921619668608605E-7;1.3178872056859546E-7;4.773790358809281E-8;3.8548428775227514E-4;1.1934475897023203E-4;2.361101574111653E-4;6.224001406701246E-5;0.018519;0.24999999999999997
1508.0;3.5919721854912294E-6;1.9998E-4;7.681351163214399E-7;5.8588030926131886E-8;1.3490195520003058E-8;733.4134962906422;7.667814508770207E-9;1.0643147069861068E-7;9.449680621511012E-8;2.2760146088552805E-8;2.1758378924118524E-8;4.3099186033760075E-7;3.599061696818143E-8;2.607932259894486E-7;2.0312881202072573E-7;4.2601640628937757E-7;7.702072148370639E-7;1.5431657500862958E-7;2.0312881202072573E-7;4.2601640628937757E-7;3.896067278460593E-7;1.3192095496792374E-7;4.7785802987021723E-8;3.8579143752157395E-4;1.194645074675543E-4;2.3616847252345087E-4;6.228494024727347E-5;0.018519;0.24999999999999997
1510.0;3.5919831385454E-6;1.9998E-4;7.687770753408789E-7;5.859291230239858E-8;1.3500886356552168E-8;733.4134957612604;7.65686145459967E-9;1.0643179524136524E-7;9.450467939966095E-8;2.2779167583286553E-8;2.1775622207373813E-8;4.307193297916856E-7;3.605511916160901E-8;2.608575290747686E-7;2.0327512132289964E-7;4.2635509344932816E-7;7.703971215352654E-7;1.5443925864779966E-7;2.0327512132289964E-7;4.2635509344932816E-7;3.899967051303577E-7;1.320530018250343E-7;4.7833634452459026E-8;3.860981466194991E-4;1.1958408613114756E-4;2.3622670408615122E-4;6.232980285058128E-5;0.018519;0.24999999999999997
1512.0;3.5919940759004094E-6;1.9998E-4;7.694181270367718E-7;5.859778668517238E-8;1.3511562076450097E-8;733.413495232635;7.645924099590193E-9;1.0643211931894826E-7;9.451254130438857E-8;2.2798162193665228E-8;2.179284110893459E-8;4.3044718968424265E-7;3.6119530582474353E-8;2.6092174003545907E-7;2.034212235693443E-7;4.266932947037371E-7;7.705867561606272E-7;1.5456176627673247E-7;2.034212235693443E-7;4.266932947037371E-7;3.903861292913065E-7;1.3218486139466186E-7;4.788139807667703E-8;3.8640441569183113E-4;1.1970349519169256E-4;2.36284852222733E-4;6.23746019648491E-5;0.018519;0.24999999999999997
1514.0;3.592004997579395E-6;1.9998E-4;7.700582726571764E-7;5.8602654084783956E-8;1.3522222700528031E-8;733.4134947047651;7.635002420604648E-9;1.0643244293204535E-7;9.452039194595531E-8;2.281712995666929E-8;2.1810035662399537E-8;4.301754394385423E-7;3.618385135343068E-8;2.6098585900760236E-7;2.0356711904638304E-7;4.27031010764556E-7;7.707761191150452E-7;1.5468409815331711E-7;2.0356711904638304E-7;4.27031010764556E-7;3.907750010805796E-7;1.3231653393132065E-7;4.792909395186818E-8;3.8671024538329275E-4;1.1982273487967046E-4;2.3634291705642937E-4;6.241933767787115E-5;0.018519;0.24999999999999997
1516.0;3.5920159036054527E-6;1.9998E-4;7.706975134484933E-7;5.860751451154449E-8;1.3532868249589318E-8;733.4134941776496;7.624096394546987E-9;1.0643276608134077E-7;9.452823134099211E-8;2.2836070909230086E-8;2.182720590132244E-8;4.2990407847894385E-7;3.6248081596977595E-8;2.610498861270243E-7;2.0371280803995212E-7;4.2736824234257133E-7;7.709652107996569E-7;1.5480625453502062E-7;2.0371280803995212E-7;4.2736824234257133E-7;3.9116332124919613E-7;1.3244801968930306E-7;4.7976722170144644E-8;3.8701563633755155E-4;1.199418054253616E-4;2.364008987102412E-4;6.246401007732304E-5;0.018519;0.24999999999999997
1518.0;3.5920267940016365E-6;1.9998E-4;7.713358506554705E-7;5.86123679757458E-8;1.3543498744409548E-8;733.4134936512872;7.613205998363092E-9;1.0643308876751768E-7;9.453605950609867E-8;2.285498508823002E-8;2.1844351859212324E-8;4.296331062308888E-7;3.631222143546244E-8;2.611138215292955E-7;2.0385829083560188E-7;4.2770499014740723E-7;7.711540316148467E-7;1.549282356788891E-7;2.0385829083560188E-7;4.2770499014740723E-7;3.915510905475165E-7;1.325793189226786E-7;4.802428282353774E-8;3.873205891972227E-4;1.2006070705884435E-4;2.3645879730693816E-4;6.250861925076199E-5;0.018519;0.24999999999999997
1520.0;3.5920376687909584E-6;1.9998E-4;7.719732855212068E-7;5.8617214487660416E-8;1.355411420573661E-8;733.4134931256772;7.602331209041194E-9;1.0643341099125788E-7;9.454387645784362E-8;2.2873872530502627E-8;2.186147356953353E-8;4.293625221208939E-7;3.63762709910802E-8;2.611776653497324E-7;2.0400356771849736E-7;4.280412548875286E-7;7.71342581960248E-7;1.5505004184154867E-7;2.0400356771849736E-7;4.280412548875286E-7;3.919383097252386E-7;1.327104318852924E-7;4.8071776003997575E-8;3.8762510460387163E-4;1.2017944000999394E-4;2.3651661296905974E-4;6.255316528562711E-5;0.018519;0.24999999999999997
1522.0;3.59204852799639E-6;1.9998E-4;7.726098192871562E-7;5.862205405754169E-8;1.3564714654290758E-8;733.4134926008182;7.59147200360976E-9;1.064337327532421E-7;9.455168221276457E-8;2.2892733272832683E-8;2.1878571065705824E-8;4.2909232557655294E-7;3.6440230385873815E-8;2.6124141772339846E-7;2.0414863897341955E-7;4.2837703727024414E-7;7.715308622347466E-7;1.551716732792066E-7;2.0414863897341955E-7;4.2837703727024414E-7;3.9232497953139365E-7;1.328413588307639E-7;4.8119201803392516E-8;3.879291831980165E-4;1.2029800450848128E-4;2.3657434581891634E-4;6.259764826923975E-5;0.018519;0.24999999999999997
